,profile_name, subscriber , view , video ,country,category,since, last_subscriber_30 , last_view_30 , min_month_earnings , max_month_earnings , 2016_views , 2017_views , 2018_views , 2019_views , 2020_views , 2021_views , 2022_views , 2023_views , 2024_views , 2016_subscribers , 2017_subscribers , 2018_subscribers , 2019_subscribers , 2020_subscribers , 2021_subscribers , 2022_subscribers , 2023_subscribers , 2024_subscribers 
2677,Oskar   اوسكار," 8,610.00 "," 517,767.00 ", 147.00 ,Saudi Arabia (SA),general,2015, -   , 544.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   ," 508,524.00 "," 9,243.00 ", -   , -   , -   , -   , -   , -   , -   ," 8,610.00 ", -   
2678,Starker," 8,600.00 "," 631,785.00 ", 75.00 ,Saudi Arabia (SA),Film & Animation,2013, -   , 830.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   ," 615,689.00 "," 16,096.00 ", -   , -   , -   , -   , -   , -   , -   ," 8,640.00 ", 40.00 
2679,Al Jomaih Automotive شركة الجميح للسيارات," 8,540.00 "," 13,432,530.00 ", 810.00 ,Saudi Arabia (SA),Autos & Vehicles,2012, 10.00 ," 5,039.00 ", 1.00 , 11.00 , -   , -   , -   , -   ," 9,630,978.00 "," 1,399,895.00 "," 115,336.00 "," 2,150,504.00 "," 135,817.00 ", -   , -   , -   , -   ," 6,470.00 "," 1,030.00 ", 430.00 , 260.00 , 350.00 
2680,نصيحة محب," 8,500.00 "," 1,767,367.00 ", 320.00 ,Saudi Arabia (SA),People & Blogs,2010, -   , 566.00 , -   , 1.00 , -   ," 1,193,113.00 "," 176,364.00 "," 109,062.00 "," 120,076.00 "," 97,023.00 "," 42,550.00 "," 15,312.00 "," 13,867.00 ", -   ," 6,034.00 ", 955.00 , 611.00 , 370.00 , 350.00 , 150.00 , -   , 30.00 
2681,المركز العالمي للاحجار الكريمة," 8,480.00 "," 1,631,293.00 ", 739.00 ,Saudi Arabia (SA),Howto & Style,2011, 775.00 ," 216,879.00 ", 81.00 , 487.00 , -   ," 1,631,293.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 8,480.00 ", -   , -   , -   , -   , -   , -   , -   
2682,Safilms," 8,440.00 "," 217,385.00 ", 19.00 ,Saudi Arabia (SA),Sports,2016, -   , 121.00 , -   , -   , -   ," 155,379.00 "," 7,159.00 "," 31,661.00 "," 16,480.00 "," 5,250.00 "," 5,552.00 "," 8,622.00 "," 1,600.00 ", -   ," 6,959.00 "," 1,604.00 ", 147.00 , 20.00 , 50.00 , 60.00 , 70.00 , 70.00 
2683,ابيات وكلام," 8,420.00 "," 3,340,206.00 ", 47.00 ,Saudi Arabia (SA),Travel & Events,2011, -   , 821.00 , -   , 1.00 , -   ," 4,165,474.00 "," 288,876.00 "," 72,456.00 "," 136,252.00 "," 550,572.00 "," 19,983.00 "," 30,228.00 "," 27,765.00 ", -   , -   , -   , -   , -   , -   ," 8,490.00 ", 40.00 , 30.00 
2684,شروحات بلو   Blo," 8,400.00 "," 3,876.00 ", 1.00 ,Saudi Arabia (SA),general,2016, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 3,866.00 ", 10.00 , -   , -   , -   , -   , -   , -   , -   ," 8,450.00 ", 50.00 
2685,Amjad1080p," 8,400.00 "," 76,020.00 ", 27.00 ,Saudi Arabia (SA),Gaming,2012, -   , 29.00 , -   , -   , -   , -   ," 65,828.00 "," 3,179.00 "," 1,833.00 "," 2,631.00 "," 1,685.00 ", 528.00 , 336.00 , -   , -   ," 9,012.00 ", 152.00 , 70.00 , 170.00 , 90.00 , 50.00 , 80.00 
2686,Fox Gamer," 8,370.00 "," 495,235.00 ", 103.00 ,Saudi Arabia (SA),Gaming,2017, -   ," 24,255.00 ", 9.00 , 54.00 , -   , -   , -   , -   , -   , -   ," 495,235.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 8,370.00 ", -   , -   
2687,جلسة لعب," 8,270.00 "," 1,478,967.00 ", 207.00 ,Saudi Arabia (SA),Gaming,2012, 330.00 ," 60,692.00 ", 22.00 , 136.00 , -   , -   , -   , -   , -   , -   , -   ," 796,673.00 "," 682,294.00 ", -   , -   , -   , -   , -   , -   , -   ," 3,950.00 "," 4,320.00 "
2688,علي الهمداني," 8,210.00 "," 3,399,667.00 ", 29.00 ,Saudi Arabia (SA),People & Blogs,2017, 40.00 ," 13,948.00 ", 5.00 , 31.00 , -   , -   , -   , -   , -   , -   , -   ," 3,201,434.00 "," 198,233.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,590.00 ", 620.00 
2689,سعيد | Bakomry," 8,180.00 "," 2,491,512.00 ", 22.00 ,Saudi Arabia (SA),general,2013, 10.00 ," 2,040.00 ", -   , 4.00 , -   , -   , -   , -   , -   , -   ," 2,585,849.00 "," 23,318.00 "," 71,019.00 ", -   , -   , -   , -   , -   , -   ," 8,140.00 ", 30.00 , 70.00 
2690,Tatheer Media Production," 8,170.00 "," 4,609,799.00 ", 129.00 ,Saudi Arabia (SA),Autos & Vehicles,2016, -   ," 1,846.00 ", -   , 4.00 , -   , -   ," 2,782,459.00 "," 527,883.00 "," 352,988.00 ", -   ," 821,800.00 "," 79,958.00 "," 44,711.00 ", -   , -   ," 5,168.00 "," 1,002.00 ", 600.00 , -   ," 1,190.00 ", 160.00 , 50.00 
2691,Yc Tw يكتو," 8,150.00 ", -   , -   ,Saudi Arabia (SA),Gaming,2015, -   , -   , -   , -   , -   ," 253,394.00 "," 87,182.00 "," 50,133.00 "," 28,720.00 "," 417,941.00 "," 1,488.00 ", -   , -   , -   ," 7,255.00 ", 819.00 , 366.00 , 50.00 , 80.00 , 150.00 , 70.00 , 40.00 
2692,‫عبدالرحمن عبدالله سعد آل محفوظ العجمي (ابوعبدالله)‬‎," 8,110.00 "," 6,264,506.00 ", 919.00 ,Saudi Arabia (SA),general,2012, 10.00 ," 10,028.00 ", 3.00 , 22.00 , -   , -   , -   , -   , -   , -   , -   ," 6,101,131.00 "," 163,375.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,900.00 ", 210.00 
2693,عدسة الاتفاق 7," 8,100.00 "," 1,100,950.00 ", 331.00 ,Saudi Arabia (SA),Sports,2013, (10.00)," 89,249.00 ", 33.00 , 200.00 , -   , -   ," 947,953.00 ", -   ," 29,413.00 "," 27,355.00 ", 443.00 ," 10,296.00 "," 85,490.00 ", -   , -   ," 8,902.00 ", -   , 622.00 , 50.00 , 50.00 , 40.00 , 40.00 
2694,سؤيمر 72," 8,060.00 ", -   , -   ,Saudi Arabia (SA),Gaming,2014, -   , -   , -   , -   , -   ," 566,142.00 "," 564,348.00 "," 351,226.00 ", 188.00 ," 353,208.00 ", -   , -   , -   , -   ," 5,398.00 "," 3,263.00 ", 221.00 , 40.00 , 210.00 , 60.00 , 30.00 , 40.00 
2695,جمعية زمزم الصحية ," 8,060.00 "," 6,668,632.00 ", 481.00 ,Saudi Arabia (SA),Nonprofits & Activism,2011, 40.00 ," 5,479.00 ", 2.00 , 12.00 , -   ," 3,239,566.00 "," 144,338.00 "," 244,473.00 "," 898,418.00 "," 555,155.00 "," 1,385,774.00 "," 70,631.00 "," 130,277.00 ", -   ," 4,320.00 ", 232.00 , 448.00 ," 1,340.00 ", 560.00 , 360.00 , 260.00 , 540.00 
2696,Elmrsal Plus," 8,037.00 "," 4,568,333.00 ", 89.00 ,Saudi Arabia (SA),People & Blogs,2015, 270.00 ," 288,240.00 ", 108.00 , 648.00 ," 3,966,213.00 "," 602,120.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,354.00 ", 683.00 , -   , -   , -   , -   , -   , -   , -   
2697,تلميح," 8,030.00 ", -   , -   ,Saudi Arabia (SA),general,2015, (21.00), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 8,396.00 ", 91.00 , 75.00 , 40.00 , 50.00 , 30.00 , 40.00 , 40.00 
2698,Beroo 17," 8,009.00 "," 2,394.00 ", 7.00 ,Saudi Arabia (SA),Gaming,2013, (30.00), 300.00 , -   , -   ," 223,582.00 "," 222,348.00 "," 1,160.00 ", -   , -   , -   , -   , -   , -   ," 7,282.00 ", 729.00 , 2.00 , -   , -   , -   , -   , -   , -   
2699,مسالم," 7,950.00 ", -   , -   ,Saudi Arabia (SA),Comedy,2011, -   , -   , -   , -   , -   , 126.00 , 126.00 , -   , -   , -   , -   , -   , -   , -   ," 8,562.00 ", 185.00 , 147.00 , 70.00 , 80.00 , 50.00 , 50.00 , 30.00 
2700,Leo," 7,910.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2017, (20.00), 450.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 131,052.00 "," 131,052.00 ", -   , -   , -   , -   , -   , -   , -   ," 9,050.00 ", 730.00 , 410.00 
2701,Ss Bn S  ," 7,880.00 "," 947,791.00 ", 108.00 ,Saudi Arabia (SA),Gaming,2013, 20.00 ," 1,816.00 ", -   , 4.00 , -   , -   , -   , -   , -   , -   , -   ," 924,139.00 "," 23,652.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,770.00 ", 110.00 
2702,قصي العطاس | Qusai Alattas," 7,810.00 "," 11,212.00 ", 1.00 ,Saudi Arabia (SA),Science & Technology,2015, -   , -   , -   , -   , -   ," 748,363.00 "," 242,240.00 "," 150,798.00 "," 1,130,367.00 ", 66.00 , 88.00 , 18.00 , 6.00 , -   , -   , -   , -   ," 8,300.00 ", 190.00 , 150.00 , 80.00 , 70.00 
2703,Animegram," 7,760.00 "," 718,939.00 ", 15.00 ,Saudi Arabia (SA),Film & Animation,2015, (10.00)," 1,209.00 ", -   , 2.00 , -   , -   ," 351,209.00 "," 67,751.00 "," 103,181.00 "," 138,655.00 "," 13,964.00 "," 23,147.00 "," 21,032.00 ", -   , -   ," 6,937.00 ", 213.00 , 330.00 , 580.00 , 150.00 , 120.00 , 30.00 
2704,حمزه المسرحي," 7,710.00 "," 2,965,789.00 ", 155.00 ,Saudi Arabia (SA),Music,2011, 10.00 ," 5,767.00 ", 2.00 , 12.00 , -   , -   , -   , -   ," 2,585,227.00 "," 123,792.00 ", 941.00 ," 148,498.00 "," 107,331.00 ", -   , -   , -   , -   ," 6,210.00 ", 280.00 , 600.00 , 350.00 , 270.00 
2705,Unixy Editors," 7,680.00 "," 2,783,335.00 ", 98.00 ,Saudi Arabia (SA),Sports,2013, -   , 434.00 , -   , -   , -   ," 1,941,480.00 "," 356,874.00 "," 196,567.00 "," 145,102.00 "," 61,769.00 "," 57,445.00 "," 16,480.00 "," 7,618.00 ", -   ," 6,487.00 ", 653.00 , 300.00 , 180.00 , 60.00 , 70.00 , 40.00 , 30.00 
2706,Dante.," 7,670.00 ", -   , -   ,Saudi Arabia (SA),Gaming,2015, -   , -   , -   , -   , -   ," 44,757.00 "," 1,098,528.00 "," 884,881.00 "," 2,000,590.00 "," 27,513.00 ", 63.00 , -   , -   , -   ," 1,450.00 "," 4,022.00 "," 2,748.00 ", 60.00 , 190.00 , 160.00 , 80.00 , 60.00 
2707,ابو منال الحريري," 7,623.00 "," 2,174,741.00 ", 283.00 ,Saudi Arabia (SA),People & Blogs,2010, 750.00 ," 166,380.00 ", 62.00 , 374.00 , -   ," 1,841,278.00 "," 333,463.00 ", -   , -   , -   , -   , -   , -   , -   ," 6,208.00 "," 1,415.00 ", -   , -   , -   , -   , -   , -   
2708,صدى المصارعة," 7,610.00 "," 526,156.00 ", 413.00 ,Saudi Arabia (SA),Entertainment,2014, (50.00), 259.00 , -   , -   , -   ," 531,255.00 "," 89,287.00 "," 39,435.00 "," 202,829.00 "," 28,421.00 "," 18,316.00 "," 12,697.00 "," 9,574.00 ", -   ," 6,762.00 ", 487.00 , 121.00 , 120.00 , 100.00 , 40.00 , -   , 20.00 
2709,Samer Na," 7,590.00 "," 98,147.00 ", 112.00 ,Saudi Arabia (SA),People & Blogs,2013, -   ," 4,558.00 ", 1.00 , 10.00 , -   , -   , -   , -   , -   , -   , -   ," 48,049.00 "," 50,098.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,580.00 ", 10.00 
2710,الشيخ زيد بن مسفر البحري," 7,560.00 "," 1,034,147.00 "," 6,884.00 ",Saudi Arabia (SA),People & Blogs,2016, 10.00 ," 2,856.00 ", 1.00 , 6.00 ," 34,363.00 "," 195,580.00 "," 163,357.00 "," 172,560.00 "," 210,932.00 "," 120,676.00 "," 85,285.00 "," 16,926.00 "," 68,320.00 ", 190.00 , 912.00 , 811.00 ," 1,027.00 "," 1,480.00 "," 1,510.00 ", 890.00 , 390.00 , 350.00 
2711,Saad Show," 7,560.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2016, (10.00), -   , -   , -   , -   ," 169,706.00 "," 19,060.00 "," 60,050.00 "," 30,427.00 "," 241,123.00 ", -   , -   , -   , -   ," 1,530.00 "," 5,688.00 ", 652.00 , 180.00 , 230.00 , 120.00 , 80.00 , 60.00 
2712,حديقة المعرفة," 7,550.00 "," 722,137.00 ", 14.00 ,Saudi Arabia (SA),general,2016, -   , 406.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 718,075.00 "," 4,062.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,580.00 ", 30.00 
2713,Abdulhadi Al Amshan," 7,510.00 "," 167,773.00 ", 61.00 ,Saudi Arabia (SA),general,2007, (10.00)," 1,683.00 ", -   , 3.00 , -   , -   , -   , -   , -   , -   ," 126,843.00 "," 24,309.00 "," 16,621.00 ", -   , -   , -   , -   , -   , -   ," 7,390.00 ", 120.00 , -   
2714,اليوتيوب العربي," 7,480.00 "," 4,667,075.00 ", 402.00 ,Saudi Arabia (SA),News & Politics,2015, -   , 822.00 , -   , 1.00 , -   ," 2,708,681.00 "," 1,288,921.00 "," 376,806.00 "," 105,301.00 "," 123,835.00 "," 42,773.00 "," 10,004.00 "," 10,754.00 ", -   ," 3,131.00 "," 2,216.00 "," 5,347.00 ", -   , -   ," 7,510.00 ", 20.00 , 10.00 
2715,It's Alzahra," 7,480.00 ", -   , -   ,Saudi Arabia (SA),Entertainment,2016, -   , -   , -   , -   , -   ," 1,119,657.00 "," 942,058.00 "," 194,123.00 "," 93,474.00 "," 2,348,276.00 "," 1,036.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 7,570.00 ", 50.00 , 40.00 
2716,أضحك من تسبدك," 7,468.00 "," 4,048,870.00 ", 271.00 ,Saudi Arabia (SA),People & Blogs,2016," 1,800.00 "," 1,019,760.00 ", 382.00 ," 2,290.00 ", -   ," 4,048,870.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 7,468.00 ", -   , -   , -   , -   , -   , -   , -   
2717,Meshal 2017 Hd," 7,452.00 ", -   , -   ,Saudi Arabia (SA),Film & Animation,2014, (60.00), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 7,831.00 ", 379.00 , -   , -   , -   , -   , -   , -   
2718,Dr.Mittelpunkt," 7,420.00 "," 261,232.00 ", 8.00 ,Saudi Arabia (SA),Gaming,2016, -   , 2.00 , -   , -   , -   ," 306,809.00 "," 73,304.00 "," 12,807.00 "," 392,121.00 "," 110,209.00 ", 92.00 , 36.00 ," 150,096.00 ", -   ," 7,847.00 ", 189.00 , 116.00 , 110.00 , 200.00 , 90.00 , 60.00 , 40.00 
2719,Mouna Titi," 7,410.00 "," 31,123.00 ", 14.00 ,Saudi Arabia (SA),Film & Animation,2016, (10.00), 105.00 , -   , -   , -   ," 117,616.00 "," 83,455.00 "," 13,520.00 "," 1,854.00 "," 3,501.00 "," 1,485.00 "," 1,915.00 "," 1,727.00 ", -   ," 5,555.00 "," 1,831.00 ", 84.00 , 20.00 , -   , 20.00 , 20.00 , 40.00 
2720,وقت كرك," 7,390.00 "," 960,945.00 ", 734.00 ,Saudi Arabia (SA),People & Blogs,2015, (50.00), 180.00 , -   , -   , -   ," 2,313,486.00 "," 2,313,415.00 "," 1,782.00 "," 1,432.00 "," 29,000.00 "," 923,229.00 "," 2,549.00 "," 2,882.00 ", -   ," 6,324.00 ", 473.00 , 87.00 , 40.00 , 10.00 , 830.00 , 60.00 , 40.00 
2721,Ameer Mashhour," 7,370.00 "," 10,005.00 ", -   ,Saudi Arabia (SA),Music,2012, 18.00 , 818.00 , -   , 1.00 , -   ," 361,508.00 "," 58,331.00 "," 25,064.00 "," 394,775.00 "," 10,005.00 ", -   , -   , -   , -   ," 5,208.00 "," 1,262.00 ", 500.00 , 110.00 , 290.00 , -   , -   , -   
2722,رجـل~شـــرقي🏝️," 7,350.00 "," 166,729.00 ", 3.00 ,Saudi Arabia (SA),general,2016, -   ," 2,543.00 ", -   , 5.00 , -   , -   , -   , -   , -   , -   , -   ," 117,788.00 "," 48,941.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,040.00 ", 310.00 
2723,Funny Videos Club," 7,337.00 "," 3,540,475.00 ", 601.00 ,Saudi Arabia (SA),Entertainment,2011," 7,905.00 "," 8,155,035.00 "," 3,060.00 "," 18,300.00 ", -   ," 3,540,475.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 7,337.00 ", -   , -   , -   , -   , -   , -   , -   
2724,الدمام وضواحيها للتغطيات," 7,290.00 "," 1,990,910.00 ", 156.00 ,Saudi Arabia (SA),Nonprofits & Activism,2015, 10.00 ," 1,434.00 ", -   , 3.00 , -   ," 354,579.00 "," 383,838.00 "," 459,356.00 "," 428,129.00 "," 209,570.00 "," 73,864.00 "," 47,745.00 "," 33,829.00 ", -   ," 1,116.00 "," 1,455.00 "," 1,799.00 "," 1,620.00 ", 780.00 , 280.00 , 140.00 , 100.00 
2725,Pioneer Tube," 7,280.00 "," 389,533.00 ", 62.00 ,Saudi Arabia (SA),News & Politics,2015, (10.00), 43.00 , -   , -   ," 192,143.00 "," 986,178.00 "," 614,000.00 "," 14,545.00 "," 17,187.00 "," 12,742.00 "," 224,123.00 "," 4,218.00 ", 643.00 ," 4,537.00 "," 1,793.00 "," 1,323.00 ", 27.00 , 60.00 , 120.00 , 150.00 , 30.00 , 40.00 
2726,Id7oom X9," 7,270.00 ", 861.00 , 18.00 ,Saudi Arabia (SA),News & Politics,2014, -   , 2.00 , -   , -   ," 958,800.00 "," 3,781,455.00 "," 314,462.00 "," 5,054,654.00 ", 162.00 , 210.00 , 272.00 , 109.00 , 45.00 ," 1,424.00 "," 5,357.00 ", 297.00 , 602.00 , 130.00 , 100.00 , 80.00 , 50.00 , 50.00 
2727,Mr Drak," 7,190.00 ", 124.00 , 1.00 ,Saudi Arabia (SA),general,2015, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 124.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 7,230.00 ", 40.00 
2728,صقرصقر," 7,180.00 "," 4,189,256.00 ", 224.00 ,Saudi Arabia (SA),Howto & Style,2013, 100.00 ," 20,363.00 ", 7.00 , 45.00 , -   ," 2,983,173.00 "," 367,575.00 "," 266,684.00 "," 185,558.00 "," 227,111.00 "," 54,525.00 "," 47,483.00 "," 57,147.00 ", -   ," 4,754.00 ", 546.00 , 430.00 , 300.00 , 440.00 , 140.00 , 60.00 , 510.00 
2729,مشاري القرشي," 7,160.00 "," 676,754.00 ", 30.00 ,Saudi Arabia (SA),Sports,2014, 10.00 ," 5,515.00 ", 2.00 , 12.00 , -   , -   ," 1,137,054.00 "," 560,375.00 "," 1,696,396.00 "," 184,764.00 "," 299,060.00 "," 105,847.00 "," 86,050.00 ", -   , -   ," 5,044.00 "," 1,466.00 ", 520.00 , 180.00 , 80.00 , 100.00 , 130.00 
2730,Moe Ttv   محمد," 7,120.00 "," 289,367.00 ", 13.00 ,Saudi Arabia (SA),general,2015, 10.00 ," 2,361.00 ", -   , 5.00 , -   , -   , -   , -   , -   , -   , -   ," 244,216.00 "," 45,151.00 ", -   , -   , -   , -   , -   , -   , -   ," 6,920.00 ", 200.00 
2731,Vt Studio," 7,101.00 "," 1,360,730.00 ", 44.00 ,Saudi Arabia (SA),Film & Animation,2016, (270.00)," 4,570,200.00 ", -   ," 1,710.00 ", -   ," 1,360,730.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 7,101.00 ", -   , -   , -   , -   , -   , -   , -   
2732,3 Oon," 7,090.00 "," 1,558,884.00 ", 236.00 ,Saudi Arabia (SA),Gaming,2011, -   , 211.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 1,544,162.00 "," 9,221.00 "," 5,501.00 ", -   , -   , -   , -   , -   , -   ," 7,170.00 ", 50.00 , 30.00 
2733,الغوليادور الرياضي," 7,060.00 ", -   , 1.00 ,Saudi Arabia (SA),News & Politics,2017, 75.00 , -   , -   , -   , -   , 118.00 ," 1,677.00 ", 688.00 ," 16,627.00 "," 10,989.00 "," 28,723.00 ", -   , -   , -   , -   ," 6,072.00 ", 12.00 , 150.00 , 570.00 , 280.00 , -   , -   
2734,قناة صوتيات," 7,060.00 ", -   , -   ,Saudi Arabia (SA),Music,2014, -   , -   , -   , -   ," 1,813,476.00 "," 609,098.00 "," 486,172.00 "," 261,409.00 "," 177,772.00 "," 316,814.00 "," 165,516.00 "," 3,830,257.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,080.00 ", 30.00 , 50.00 
2735,"زهراء حسين Zahraa Hussein Ll"," 7,040.00 "," 727,165.00 ", 93.00 ,Saudi Arabia (SA),Education,2015, 10.00 , 898.00 , -   , 2.00 , -   , -   , -   , -   , -   , -   , -   ," 706,918.00 "," 20,247.00 ", -   , -   , -   , -   , -   , -   , -   ," 6,920.00 ", 120.00 
2736,مجيدوه," 7,020.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2015, -   , -   , -   , -   , -   , 170.00 , 170.00 , -   , -   , -   , -   , -   , -   , -   ," 7,680.00 ", 191.00 , 129.00 , 110.00 , 90.00 , 80.00 , 20.00 , 40.00 
2737,مخرج العاب   Games Exit," 7,000.00 "," 60,269.00 ", 24.00 ,Saudi Arabia (SA),Gaming,2016, (10.00), 8.00 , -   , -   , -   , -   , -   ," 47,100.00 "," 6,934.00 "," 4,126.00 ", 727.00 , 385.00 , 997.00 , -   , -   , -   ," 3,710.00 "," 1,630.00 "," 2,140.00 ", 220.00 , 150.00 , 110.00 
2738,السعودية تيوب," 6,967.00 "," 4,190,512.00 ", 752.00 ,Saudi Arabia (SA),News & Politics,2011," 3,150.00 "," 692,910.00 ", 259.00 ," 1,560.00 ", -   ," 4,190,512.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 6,967.00 ", -   , -   , -   , -   , -   , -   , -   
2739,الحب حكاية," 6,943.00 "," 1,580,484.00 ", 34.00 ,Saudi Arabia (SA),Entertainment,2015, 30.00 ," 50,400.00 ", 18.00 , 113.00 , -   , -   ," 1,580,484.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 6,943.00 ", -   , -   , -   , -   , -   , -   
2740,هل كنت تعلم ؟," 6,913.00 "," 2,472,705.00 ", 290.00 ,Saudi Arabia (SA),Sports,2015, 420.00 ," 108,090.00 ", 40.00 , 243.00 , -   ," 2,007,675.00 "," 465,030.00 ", -   , -   , -   , -   , -   , -   , -   , -   ," 6,913.00 ", -   , -   , -   , -   , -   , -   
2741,Super A7 Mad Mj," 6,910.00 "," 844,709.00 ", 159.00 ,Saudi Arabia (SA),Sports,2014, -   , 128.00 , -   , -   , -   , -   , -   , -   ," 830,630.00 "," 4,865.00 "," 3,747.00 "," 2,705.00 "," 2,762.00 ", -   , -   , -   , -   ," 7,180.00 ", 110.00 , 60.00 , 60.00 , 40.00 
2742,Kuro Ji N," 6,910.00 "," 532,457.00 ", 222.00 ,Saudi Arabia (SA),Gaming,2014, (50.00)," 1,397.00 ", -   , 3.00 , -   , -   , -   , -   , -   , -   , -   ," 344,624.00 "," 187,833.00 ", -   , -   , -   , -   , -   , -   , -   ," 5,410.00 "," 1,500.00 "
2743,Solutions Flooring," 6,880.00 "," 1,111,840.00 ", 42.00 ,Saudi Arabia (SA),general,2013, 40.00 ," 9,216.00 ", 3.00 , 20.00 , -   , -   , -   , -   , -   , -   , -   ," 956,726.00 "," 155,114.00 ", -   , -   , -   , -   , -   , -   , -   ," 6,310.00 ", 570.00 
2744,Crovird," 6,870.00 "," 609,108.00 ", 8.00 ,Saudi Arabia (SA),Gaming,2015, 10.00 ," 1,287.00 ", -   , 2.00 , -   , -   , -   , -   , -   , -   , -   ," 129,515.00 "," 479,593.00 ", -   , -   , -   , -   , -   , -   , -   ," 5,070.00 "," 1,800.00 "
2745,3laa Hassan ," 6,870.00 "," 62,254.00 ", 68.00 ,Saudi Arabia (SA),People & Blogs,2017, (10.00), 36.00 , -   , -   , -   , -   , 98.00 , 399.00 , 168.00 , 267.00 ," 7,621.00 "," 52,579.00 "," 1,122.00 ", -   , -   ," 7,038.00 ", 308.00 , 140.00 , 80.00 , 70.00 , 480.00 , 50.00 
2746,عيسى الشمري," 6,860.00 "," 3,698,018.00 ", 68.00 ,Saudi Arabia (SA),general,2007, 10.00 ," 5,329.00 ", 2.00 , 11.00 , -   , -   , -   , -   , -   , -   ," 3,142,423.00 "," 390,904.00 "," 164,691.00 ", -   , -   , -   , -   , -   , -   ," 5,680.00 ", 880.00 , 300.00 
2747,Hi Koora   هاي كوورة," 6,832.00 "," 1,996,912.00 ", 70.00 ,Saudi Arabia (SA),Sports,2016, 660.00 ," 480,540.00 ", 180.00 ," 1,080.00 "," 1,498,246.00 "," 498,666.00 ", -   , -   , -   , -   , -   , -   , -   ," 6,023.00 ", 809.00 , -   , -   , -   , -   , -   , -   , -   
2748,X.Black," 6,730.00 "," 81,096.00 ", 25.00 ,Saudi Arabia (SA),general,2015, (10.00), 22.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 79,824.00 "," 1,272.00 ", -   , -   , -   , -   , -   , -   , -   ," 6,900.00 ", 170.00 
2749,قناة عيون الوطن," 6,710.00 "," 2,048,986.00 ", 146.00 ,Saudi Arabia (SA),Comedy,2015, 10.00 ," 4,529.00 ", 1.00 , 10.00 , -   ," 311,666.00 "," 214,505.00 "," 31,449.00 "," 387,736.00 "," 553,658.00 "," 279,106.00 "," 122,663.00 "," 148,203.00 ", -   ," 3,241.00 ", 614.00 , 635.00 , 560.00 , 770.00 , 410.00 , 250.00 , 230.00 
2750,ناصر محمد حمود فيصل," 6,710.00 ", 486.00 , 2.00 ,Saudi Arabia (SA),general,2012, (10.00), 4.00 , -   , -   , -   , -   , -   , -   , -   , -   ," 625,951.00 "," 625,951.00 ", 486.00 , -   , -   , -   , -   , -   , -   ," 6,940.00 ", 150.00 , 80.00 
2751,Tareq Abuhajjaj (Tareqdesign)," 6,710.00 "," 3,136,588.00 ", 126.00 ,Saudi Arabia (SA),Autos & Vehicles,2007, -   ," 2,314.00 ", -   , 5.00 , -   , -   ," 3,007,789.00 "," 186,090.00 "," 66,775.00 "," 298,292.00 "," 61,148.00 "," 72,827.00 "," 40,251.00 ", -   , -   ," 4,712.00 ", 778.00 , 470.00 , 330.00 , 180.00 , 170.00 , 70.00 
2752,A7 Md  Eno," 6,630.00 ", -   , -   ,Saudi Arabia (SA),Entertainment,2015, (90.00), -   , -   , -   , -   , 740.00 , 740.00 , -   , -   , -   , -   , -   , -   , -   ," 6,703.00 ", 73.00 , -   , -   , -   , -   , -   , -   
2753,‫عبدالرحمن خالد (‪I Dhooome‬‏)‬‎," 6,560.00 ", -   , -   ,Saudi Arabia (SA),People & Blogs,2013, -   , -   , -   , -   , -   ," 220,870.00 "," 220,870.00 ", -   , -   , -   , -   , -   , -   , -   ," 7,244.00 ", 118.00 , 126.00 , 150.00 , 140.00 , 60.00 , 50.00 , 40.00 
